9270249	PEK	1	P32	2013 3 22 8 45	2013 3 23 18 05	2001	370	1440	
9270252	PEK	1	P32	2013 3 22 21 30	2013 3 23 18 30	1260	465	600	
9271880	PEK	1	P32	2013 3 22 21 55	2013 3 24 14 00	2406	570	600	
9270255	PEK	1	P32	2013 3 22 22 00	2013 3 23 18 10	1210	395	600	
9270256	PEK	1	P32	2013 3 22 22 35	2013 3 23 19 40	1265	335	600	
9270258	PEK	1	P32	2013 3 22 22 35	2013 3 23 19 15	1240	430	600	
9270259	PEK	1	P32	2013 3 22 23 10	2013 3 23 19 40	1230	435	600	
9270261	PEK	1	P32	2013 3 22 23 10	2013 3 24 20 50	2741	835	600	
9395869	PEK	1	P32	2013 3 22 23 25	2013 3 24 1 40	1575	465	600	
9270262	PEK	1	P32	2013 3 22 23 30	2013 3 23 20 00	1230	405	600	
9271881	PEK	1	P32	2013 3 23 3 15	2013 3 24 1 55	1360	385	600	
9270266	PEK	1	P32	2013 3 23 3 25	2013 3 23 21 30	1085	290	600	
9395868	PEK	1	P32	2013 3 23 4 15	2013 3 24 1 50	1295	385	600	
9270268	PEK	1	P32	2013 3 23 5 35	2013 3 24 16 35	2100	465	1440	
9270272	PEK	1	P32	2013 3 23 7 30	2013 3 24 14 15	1845	395	600	
9270270	PEK	1	P32	2013 3 23 7 50	2013 3 24 18 10	2061	440	1440	
9339375	PEK	1	P32	2013 3 23 8 30	2013 3 24 16 20	1911	415	600	
9270275	PEK	1	P32	2013 3 23 8 45	2013 3 24 18 05	2001	370	1440	
9354239	PEK	1	P32	2013 3 23 21 30	2013 3 25 14 00	2430	600	600	
9270284	PEK	1	P32	2013 3 23 22 00	2013 3 24 18 10	1210	395	600	
9270282	PEK	1	P32	2013 3 23 22 15	2013 3 24 19 15	1260	465	600	
9347844	PEK	1	P32	2013 3 23 22 30	2013 3 24 18 00	1170	375	600	
9270285	PEK	1	P32	2013 3 23 22 35	2013 3 24 19 40	1265	335	600	
9270287	PEK	1	P32	2013 3 23 22 35	2013 3 24 19 15	1240	430	600	
9337698	PEK	1	P32	2013 3 23 23 00	2013 3 24 18 40	1180	370	600	
9270290	PEK	1	P32	2013 3 23 23 10	2013 3 25 20 50	2741	835	600	
9337832	PEK	1	P32	2013 3 24 3 15	2013 3 25 1 50	1355	380	600	
9270294	PEK	1	P32	2013 3 24 3 25	2013 3 24 21 30	1085	290	600	
9337831	PEK	1	P32	2013 3 24 4 15	2013 3 25 18 05	2271	535	720	
9270295	PEK	1	P32	2013 3 24 5 25	2013 3 24 22 40	1035	240	600	
9337830	PEK	1	P32	2013 3 24 6 30	2013 3 25 2 05	1175	380	600	
9337799	PEK	1	P32	2013 3 24 7 05	2013 3 25 0 30	1045	245	600	
9270298	PEK	1	P32	2013 3 24 7 50	2013 3 25 18 10	2061	440	1440	
9270301	PEK	1	P32	2013 3 24 8 30	2013 3 25 1 40	1030	235	600	
9337796	PEK	1	P32	2013 3 24 8 30	2013 3 25 16 20	1911	415	600	
9337794	PEK	1	P32	2013 3 24 9 00	2013 3 25 1 55	1015	230	600	
9270307	PEK	1	P32	2013 3 24 21 30	2013 3 25 18 30	1260	465	600	
9338551	PEK	1	P32	2013 3 24 21 30	2013 3 25 18 00	1230	435	600	
9271896	PEK	1	P32	2013 3 24 21 55	2013 3 26 14 00	2406	570	600	
9270311	PEK	1	P32	2013 3 24 22 00	2013 3 25 18 10	1210	395	600	
9270309	PEK	1	P32	2013 3 24 22 15	2013 3 25 19 15	1260	465	600	
9338664	PEK	1	P32	2013 3 24 22 20	2013 3 26 0 45	1585	405	600	
9270312	PEK	1	P32	2013 3 24 22 35	2013 3 25 19 40	1265	335	600	
9270313	PEK	1	P32	2013 3 24 22 35	2013 3 25 19 15	1240	430	600	
9270316	PEK	1	P32	2013 3 24 23 10	2013 3 26 20 50	2741	835	600	
9338575	PEK	1	P32	2013 3 25 00 00	2013 3 25 19 40	1180	370	600	
9338660	PEK	1	P32	2013 3 25 2 15	2013 3 25 19 50	1055	275	600	
9338663	PEK	1	P32	2013 3 25 3 15	2013 3 26 0 30	1275	315	600	
9270320	PEK	1	P32	2013 3 25 3 25	2013 3 25 21 30	1085	290	600	
9338662	PEK	1	P32	2013 3 25 4 15	2013 3 26 18 05	2271	535	720	
9338659	PEK	1	P32	2013 3 25 5 25	2013 3 25 22 45	1040	260	600	
9338658	PEK	1	P32	2013 3 25 6 30	2013 3 26 2 05	1175	380	600	
9270326	PEK	1	P32	2013 3 25 7 30	2013 3 26 14 15	1845	395	600	
9270324	PEK	1	P32	2013 3 25 7 50	2013 3 26 18 10	2061	440	1440	
9270327	PEK	1	P32	2013 3 25 8 30	2013 3 26 1 40	1030	235	600	
9270329	PEK	1	P32	2013 3 25 8 45	2013 3 26 18 05	2001	370	1440	
9270331	PEK	1	P32	2013 3 25 9 00	2013 3 26 1 55	1015	230	600	
9338656	PEK	1	P32	2013 3 25 9 05	2013 3 26 1 50	1005	225	600	
9270333	PEK	1	P32	2013 3 25 21 30	2013 3 26 18 30	1260	465	600	
9339075	PEK	1	P32	2013 3 25 21 55	2013 3 26 19 55	1320	300	600	
9270336	PEK	1	P32	2013 3 25 22 00	2013 3 26 18 10	1210	395	600	
9339077	PEK	1	P32	2013 3 25 22 05	2013 3 27 0 30	1585	400	600	
9271902	PEK	1	P32	2013 3 25 22 20	2013 3 27 16 20	2520	645	600	
9270337	PEK	1	P32	2013 3 25 22 35	2013 3 26 19 40	1265	335	600	
9270338	PEK	1	P32	2013 3 25 22 35	2013 3 26 19 15	1240	430	600	
9270341	PEK	1	P32	2013 3 25 23 10	2013 3 27 20 50	2741	835	600	
9270342	PEK	1	P32	2013 3 25 23 30	2013 3 26 20 00	1230	405	600	
9270344	PEK	1	P32	2013 3 26 2 30	2013 3 26 22 00	1170	375	600	
9394590	PEK	1	P32	2013 3 26 3 15	2013 3 27 1 50	1355	380	600	
9270346	PEK	1	P32	2013 3 26 3 25	2013 3 26 21 30	1085	290	600	
9270348	PEK	1	P32	2013 3 26 5 35	2013 3 27 16 35	2100	465	1440	
9339083	PEK	1	P32	2013 3 26 6 30	2013 3 26 23 40	1030	250	600	
9339084	PEK	1	P32	2013 3 26 7 25	2013 3 27 14 00	1836	430	600	
9270352	PEK	1	P32	2013 3 26 7 30	2013 3 27 14 15	1845	395	600	
9270350	PEK	1	P32	2013 3 26 7 50	2013 3 27 18 10	2061	440	1440	
9270353	PEK	1	P32	2013 3 26 8 30	2013 3 27 1 40	1030	235	600	
9270355	PEK	1	P32	2013 3 26 8 45	2013 3 27 18 05	2001	370	1440	
9270358	PEK	1	P32	2013 3 26 21 30	2013 3 27 18 30	1260	465	600	
9346005	PEK	1	P32	2013 3 26 21 55	2013 3 27 22 40	1485	380	600	
9270362	PEK	1	P32	2013 3 26 22 00	2013 3 27 18 10	1210	395	600	
9382455	PEK	1	P32	2013 3 26 22 00	2013 3 27 23 40	1540	415	600	
9339405	PEK	1	P32	2013 3 26 22 05	2013 3 28 0 30	1585	400	600	
9270363	PEK	1	P32	2013 3 26 22 35	2013 3 27 19 40	1265	335	600	
9270364	PEK	1	P32	2013 3 26 22 35	2013 3 27 19 15	1240	430	600	
9339422	PEK	1	P32	2013 3 26 23 00	2013 3 27 18 40	1180	370	600	
9270367	PEK	1	P32	2013 3 26 23 10	2013 3 28 20 50	2741	835	600	
9271908	PEK	1	P32	2013 3 26 23 25	2013 3 28 16 20	2455	645	600	
9339403	PEK	1	P32	2013 3 27 1 30	2013 3 27 19 35	1085	290	600	
9339402	PEK	1	P32	2013 3 27 2 15	2013 3 27 19 50	1055	275	600	
9339406	PEK	1	P32	2013 3 27 3 15	2013 3 28 1 55	1360	385	600	
9270371	PEK	1	P32	2013 3 27 3 25	2013 3 27 21 30	1085	290	600	
9339413	PEK	1	P32	2013 3 27 4 15	2013 3 28 13 45	2010	430	600	
9270373	PEK	1	P32	2013 3 27 5 35	2013 3 28 16 35	2100	465	1440	
9345777	PEK	1	P32	2013 3 27 7 25	2013 3 28 14 00	1836	430	600	
9339412	PEK	1	P32	2013 3 27 7 45	2013 3 28 1 35	1070	290	600	
9270375	PEK	1	P32	2013 3 27 7 50	2013 3 28 18 10	2061	440	1440	
9270377	PEK	1	P32	2013 3 27 8 30	2013 3 28 1 40	1030	235	600	
9270379	PEK	1	P32	2013 3 27 8 45	2013 3 28 18 05	2001	370	1440	
9339411	PEK	1	P32	2013 3 27 9 05	2013 3 28 1 50	1005	225	600	
9270384	PEK	1	P32	2013 3 27 21 30	2013 3 28 18 30	1260	465	600	
9271915	PEK	1	P32	2013 3 27 21 55	2013 3 29 14 00	2406	570	600	
9374529	PEK	1	P32	2013 3 27 22 05	2013 3 29 16 20	2536	655	600	
9270386	PEK	1	P32	2013 3 27 22 15	2013 3 28 19 15	1260	465	600	
9270388	PEK	1	P32	2013 3 27 22 35	2013 3 28 19 40	1265	335	600	
9270389	PEK	1	P32	2013 3 27 22 35	2013 3 28 19 15	1240	430	600	
9338387	PEK	1	P32	2013 3 27 23 00	2013 3 28 18 40	1180	370	600	
9270390	PEK	1	P32	2013 3 27 23 10	2013 3 28 19 40	1230	435	600	
9270392	PEK	1	P32	2013 3 27 23 10	2013 3 29 20 50	2741	835	600	
9338231	PEK	1	P32	2013 3 28 3 10	2013 3 29 0 30	1280	465	600	
9351728	PEK	1	P32	2013 3 28 3 15	2013 3 29 0 45	1290	330	600	
9270396	PEK	1	P32	2013 3 28 3 25	2013 3 28 21 30	1085	290	600	
9270397	PEK	1	P32	2013 3 28 5 25	2013 3 28 22 40	1035	240	600	
9270398	PEK	1	P32	2013 3 28 5 35	2013 3 29 16 35	2100	465	1440	
9338262	PEK	1	P32	2013 3 28 6 30	2013 3 29 2 05	1175	380	600	
9270400	PEK	1	P32	2013 3 28 7 50	2013 3 29 18 10	2061	440	1440	
9270404	PEK	1	P32	2013 3 28 8 45	2013 3 29 18 05	2001	370	1440	
9270407	PEK	1	P32	2013 3 28 9 00	2013 3 29 1 55	1015	230	600	
9270409	PEK	1	P32	2013 3 28 21 30	2013 3 29 18 30	1260	465	600	
9354279	PEK	1	P32	2013 3 28 21 30	2013 3 30 16 20	2570	585	600	
9295063	PEK	1	P32	2013 3 28 21 55	2013 3 30 14 15	2421	535	600	
9270411	PEK	1	P32	2013 3 28 22 15	2013 3 29 19 15	1260	465	600	
9338782	PEK	1	P32	2013 3 28 22 25	2013 3 30 14 00	2376	710	600	
9270413	PEK	1	P32	2013 3 28 22 35	2013 3 29 19 40	1265	335	600	
9270414	PEK	1	P32	2013 3 28 22 35	2013 3 29 19 15	1240	430	600	
9338715	PEK	1	P32	2013 3 28 22 35	2013 3 29 22 45	1450	425	600	
9354322	PEK	1	P32	2013 3 28 22 45	2013 3 30 1 40	1616	520	720	
9270415	PEK	1	P32	2013 3 28 23 10	2013 3 29 19 40	1230	435	600	
9270417	PEK	1	P32	2013 3 28 23 10	2013 3 30 20 50	2741	835	600	
9270418	PEK	1	P32	2013 3 29 1 30	2013 3 29 19 35	1085	290	600	
9338740	PEK	1	P32	2013 3 29 3 10	2013 3 30 0 30	1280	465	600	
9338624	PEK	1	P32	2013 3 29 3 15	2013 3 30 0 45	1290	330	600	
9270421	PEK	1	P32	2013 3 29 3 25	2013 3 29 21 30	1085	290	600	
9270423	PEK	1	P32	2013 3 29 5 35	2013 3 30 16 35	2100	465	1440	
9378238	PEK	1	P32	2013 3 29 7 50	2013 3 30 15 59	1929	440	1309	
9270428	PEK	1	P32	2013 3 29 8 30	2013 3 30 1 40	1030	235	600	
9270430	PEK	1	P32	2013 3 29 8 45	2013 3 30 18 05	2001	370	1440	
9270432	PEK	1	P32	2013 3 29 9 00	2013 3 30 1 55	1015	230	600	
9270434	PEK	1	P32	2013 3 29 21 30	2013 3 30 18 30	1260	465	600	
9339310	PEK	1	P32	2013 3 29 21 30	2013 3 30 18 50	1280	325	600	
9271923	PEK	1	P32	2013 3 29 21 55	2013 3 30 22 40	1485	380	600	
9270438	PEK	1	P32	2013 3 29 22 00	2013 3 30 18 10	1210	395	600	
9339313	PEK	1	P32	2013 3 29 22 05	2013 3 31 0 45	1600	415	600	
9270442	PEK	1	P32	2013 3 29 22 35	2013 3 30 19 15	1240	430	600	
9361287	PEK	1	P32	2013 3 29 22 35	2013 3 30 19 40	1265	335	600	
9371880	PEK	1	P32	2013 3 29 23 10	2013 3 31 20 40	2730	820	600	
9271925	PEK	1	P32	2013 3 29 23 25	2013 3 31 1 40	1575	465	600	
9339339	PEK	1	P32	2013 3 29 23 25	2013 3 30 18 05	1120	335	600	
9270445	PEK	1	P32	2013 3 29 23 30	2013 3 30 20 00	1230	405	600	
9339312	PEK	1	P32	2013 3 29 23 30	2013 3 31 1 50	1580	465	600	
9339309	PEK	1	P32	2013 3 30 3 10	2013 3 31 0 30	1280	465	600	
9270448	PEK	1	P32	2013 3 30 3 25	2013 3 30 21 30	1085	290	600	
9270450	PEK	1	P32	2013 3 30 5 35	2013 3 31 16 35	2100	465	1440	
9270451	PEK	1	P32	2013 3 30 6 30	2013 3 31 1 00	1110	320	600	
9339340	PEK	1	P32	2013 3 30 6 30	2013 3 30 23 40	1030	250	600	
9371856	PEK	1	P32	2013 3 30 7 25	2013 3 31 13 50	1825	420	600	
9371927	PEK	1	P32	2013 3 30 7 30	2013 3 31 14 25	1855	405	600	
9270452	PEK	1	P32	2013 3 30 7 50	2013 3 31 18 10	2061	440	1440	
9371930	PEK	1	P32	2013 3 30 8 30	2013 3 31 16 25	1915	420	600	
9270455	PEK	1	P32	2013 3 30 8 45	2013 3 31 18 05	2001	370	1440	
9371965	PEK	1	P32	2013 3 30 21 40	2013 3 31 18 35	1255	460	600	
9388488	PEK	1	P32	2013 3 30 21 50	2013 3 31 17 25	1175	395	600	
9395874	PEK	1	P32	2013 3 30 22 05	2013 3 31 18 30	1225	405	600	
9371964	PEK	1	P32	2013 3 30 22 15	2013 3 31 19 35	1280	335	600	
9372248	PEK	1	P32	2013 3 30 22 20	2013 4 1 16 25	2525	650	600	
9371963	PEK	1	P32	2013 3 30 22 25	2013 3 31 16 20	1075	295	600	
9371962	PEK	1	P32	2013 3 30 22 40	2013 3 31 18 30	1190	370	600	
9371960	PEK	1	P32	2013 3 30 22 45	2013 3 31 19 15	1230	415	600	
9388372	PEK	1	P32	2013 3 30 23 00	2013 3 31 18 40	1180	375	600	
9372106	PEK	1	P32	2013 3 30 23 25	2013 4 1 20 40	2716	810	600	
9388369	PEK	1	P32	2013 3 30 23 30	2013 3 31 16 30	1020	235	600	
9372247	PEK	1	P32	2013 3 31 3 05	2013 4 1 12 55	2030	465	600	
9388367	PEK	1	P32	2013 3 31 3 40	2013 3 31 23 25	1185	405	600	
9371989	PEK	1	P32	2013 3 31 3 45	2013 3 31 21 30	1065	255	600	
9371987	PEK	1	P32	2013 3 31 5 20	2013 3 31 22 55	1055	270	600	
9388368	PEK	1	P32	2013 3 31 5 30	2013 3 31 22 40	1030	245	600	
9395875	PEK	1	P32	2013 3 31 7 25	2013 4 1 13 50	1825	430	600	
9388374	PEK	1	P32	2013 3 31 7 30	2013 4 1 2 00	1110	320	600	
9372017	PEK	1	P32	2013 3 31 7 40	2013 4 1 15 59	1940	440	1319	
9395873	PEK	1	P32	2013 3 31 7 45	2013 4 1 0 45	1020	240	600	
9371731	PEK	1	P32	2013 3 31 8 15	2013 4 1 1 45	1050	270	600	
